Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,symbol,source
2024-03-11 09:30:00-04:00,95.95999908447266,96.01000213623047,95.7300033569336,95.7300033569336,3487822,0.0,0.0,0.0,TLT,yahoo_finance
2024-03-11 10:30:00-04:00,95.7249984741211,95.7699966430664,95.55000305175781,95.72000122070312,2475325,0.0,0.0,0.0,TLT,yahoo_finance
2024-03-11 11:30:00-04:00,95.72000122070312,95.75,95.58999633789062,95.73999786376953,1408645,0.0,0.0,0.0,TLT,yahoo_finance
2024-03-11 12:30:00-04:00,95.75,95.8499984741211,95.69999694824219,95.76010131835938,1638489,0.0,0.0,0.0,TLT,yahoo_finance
2024-03-11 13:30:00-04:00,95.76000213623047,95.80000305175781,95.43000030517578,95.43499755859375,2262871,0.0,0.0,0.0,TLT,yahoo_finance
2024-03-11 14:30:00-04:00,95.43000030517578,95.7249984741211,95.37000274658203,95.72000122070312,2747195,0.0,0.0,0.0,TLT,yahoo_finance
2024-03-11 15:30:00-04:00,95.72000122070312,95.76000213623047,95.66000366210938,95.68000030517578,2287229,0.0,0.0,0.0,TLT,yahoo_finance
2024-03-12 09:30:00-04:00,95.04000091552734,95.18499755859375,94.80999755859375,95.18000030517578,6939113,0.0,0.0,0.0,TLT,yahoo_finance
2024-03-12 10:30:00-04:00,95.16999816894531,95.20999908447266,94.9000015258789,94.91999816894531,3981245,0.0,0.0,0.0,TLT,yahoo_finance
2024-03-12 11:30:00-04:00,94.91999816894531,95.04000091552734,94.88999938964844,94.94999694824219,2628148,0.0,0.0,0.0,TLT,yahoo_finance
2024-03-12 12:30:00-04:00,94.94999694824219,94.99500274658203,94.69000244140625,94.72000122070312,3772776,0.0,0.0,0.0,TLT,yahoo_finance
2024-03-12 13:30:00-04:00,94.72000122070312,95.0,94.70999908447266,94.9800033569336,2211907,0.0,0.0,0.0,TLT,yahoo_finance
2024-03-12 14:30:00-04:00,94.97899627685547,95.00499725341797,94.81999969482422,94.9000015258789,2928162,0.0,0.0,0.0,TLT,yahoo_finance
2024-03-12 15:30:00-04:00,94.9000015258789,94.92500305175781,94.83999633789062,94.87000274658203,3254479,0.0,0.0,0.0,TLT,yahoo_finance
2024-03-13 09:30:00-04:00,94.5,94.62999725341797,94.44000244140625,94.51000213623047,5150546,0.0,0.0,0.0,TLT,yahoo_finance
2024-03-13 10:30:00-04:00,94.5,94.56999969482422,94.43000030517578,94.43000030517578,3601985,0.0,0.0,0.0,TLT,yahoo_finance
2024-03-13 11:30:00-04:00,94.43009948730469,94.4749984741211,94.20999908447266,94.33999633789062,4486226,0.0,0.0,0.0,TLT,yahoo_finance
2024-03-13 12:30:00-04:00,94.34500122070312,94.7300033569336,94.23999786376953,94.56500244140625,6988735,0.0,0.0,0.0,TLT,yahoo_finance
