Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,timestamp,atr,atr_pct,label
2024-03-13 13:00:00+00:00,4009.38623046875,4024.276611328125,3938.338623046875,3953.10693359375,509255680,0.0,0.0,ETH,2024-03-13 13:00:00+00:00,28.796282087053573,0.7284468285525233,-1
2024-03-13 14:00:00+00:00,3974.798583984375,4000.350830078125,3958.996826171875,3967.953369140625,22575104,0.0,0.0,ETH,2024-03-13 14:00:00+00:00,30.578229631696427,0.7706297626758408,-1
2024-03-13 15:00:00+00:00,3969.091552734375,4000.043212890625,3958.072265625,3966.48486328125,137725952,0.0,0.0,ETH,2024-03-13 15:00:00+00:00,30.063807896205358,0.757945862204432,-1
2024-03-13 16:00:00+00:00,3966.862548828125,3990.544921875,3958.24462890625,3984.595458984375,0,0.0,0.0,ETH,2024-03-13 16:00:00+00:00,30.7664794921875,0.7721355858802665,-1
2024-03-13 17:00:00+00:00,3986.65380859375,3998.1923828125,3965.10302734375,3984.372802734375,0,0.0,0.0,ETH,2024-03-13 17:00:00+00:00,31.803536551339285,0.798206847750625,-1
2024-03-13 18:00:00+00:00,3985.279296875,4013.099365234375,3979.9765625,4007.05615234375,0,0.0,0.0,ETH,2024-03-13 18:00:00+00:00,33.219063895089285,0.8290141847814951,-1
2024-03-13 19:00:00+00:00,4008.247802734375,4013.862060546875,3984.6650390625,4001.739013671875,0,0.0,0.0,ETH,2024-03-13 19:00:00+00:00,34.505929129464285,0.8622733519496236,-1
2024-03-13 20:00:00+00:00,4006.56005859375,4021.7822265625,3979.669921875,3994.488525390625,84828160,0.0,0.0,ETH,2024-03-13 20:00:00+00:00,36.220162527901785,0.9067534503521895,-1
2024-03-13 21:00:00+00:00,3992.31103515625,4004.193603515625,3982.525634765625,4004.06103515625,38084608,0.0,0.0,ETH,2024-03-13 21:00:00+00:00,35.083321707589285,0.876193479558691,-1
2024-03-13 22:00:00+00:00,4006.75341796875,4007.377685546875,3984.944580078125,3987.36181640625,0,0.0,0.0,ETH,2024-03-13 22:00:00+00:00,33.910975864955354,0.8504614686689961,-1
2024-03-13 23:00:00+00:00,3985.504638671875,4010.917724609375,3985.504638671875,4005.82763671875,0,0.0,0.0,ETH,2024-03-13 23:00:00+00:00,34.339198521205354,0.8572310552366463,-1
2024-03-14 00:00:00+00:00,4006.6884765625,4010.764892578125,3978.50146484375,3978.50146484375,0,0.0,0.0,ETH,2024-03-14 00:00:00+00:00,35.83497837611607,0.9007154752304066,-1
2024-03-14 01:00:00+00:00,3977.603271484375,3987.650146484375,3959.712890625,3987.650146484375,0,0.0,0.0,ETH,2024-03-14 01:00:00+00:00,37.043701171875,0.9289606613191423,-1
2024-03-14 02:00:00+00:00,3986.130126953125,4001.643798828125,3984.172119140625,3984.928955078125,0,0.0,0.0,ETH,2024-03-14 02:00:00+00:00,35.154366629464285,0.8821830207202548,-1
2024-03-14 03:00:00+00:00,3986.19287109375,4001.18994140625,3986.19287109375,3993.4658203125,0,0.0,0.0,ETH,2024-03-14 03:00:00+00:00,30.177437918526785,0.7556703694578089,-1
2024-03-14 04:00:00+00:00,3994.612060546875,4004.147705078125,3945.612548828125,3959.15478515625,181639168,0.0,0.0,ETH,2024-03-14 04:00:00+00:00,30.983956473214285,0.7825901778172457,-1
2024-03-14 05:00:00+00:00,3958.99609375,3972.847900390625,3945.821044921875,3971.1689453125,236054528,0.0,0.0,ETH,2024-03-14 05:00:00+00:00,29.916521344866073,0.753342951580517,-1
2024-03-14 06:00:00+00:00,3970.766357421875,3992.093017578125,3970.02978515625,3980.152099609375,0,0.0,0.0,ETH,2024-03-14 06:00:00+00:00,29.185302734375,0.7332710410046727,-1
2024-03-14 07:00:00+00:00,3981.8876953125,3988.807861328125,3962.1875,3966.022216796875,0,0.0,0.0,ETH,2024-03-14 07:00:00+00:00,28.723231724330358,0.7242327489412915,-1
2024-03-14 08:00:00+00:00,3964.91796875,3983.90283203125,3964.91796875,3981.584716796875,0,0.0,0.0,ETH,2024-03-14 08:00:00+00:00,27.71337890625,0.6960389110732019,-1
2024-03-14 09:00:00+00:00,3980.318603515625,3996.6416015625,3975.71630859375,3988.728759765625,0,0.0,0.0,ETH,2024-03-14 09:00:00+00:00,27.122541155133927,0.6799795821846666,-1
2024-03-14 10:00:00+00:00,3989.41015625,3991.0791015625,3967.246337890625,3967.246337890625,28893184,0.0,0.0,ETH,2024-03-14 10:00:00+00:00,25.816859654017858,0.6507501036032115,-1
