Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,symbol,source,timestamp,atr,atr_pct,label
2023-04-27 11:30:00-04:00,184.4600067138672,184.50999450683597,184.0800018310547,184.21499633789065,853565,0.0,0.0,0.0,GLD,yahoo_finance,2023-04-27 11:30:00-04:00,0.698960440499438,0.3794264606000867,1
2023-04-27 12:30:00-04:00,184.22999572753903,184.9499969482422,184.2100067138672,184.8699951171875,986917,0.0,0.0,0.0,GLD,yahoo_finance,2023-04-27 12:30:00-04:00,0.6982454572405093,0.37769539442996014,-1
2023-04-27 13:30:00-04:00,184.86990356445312,184.98899841308597,184.6150054931641,184.7700042724609,824522,0.0,0.0,0.0,GLD,yahoo_finance,2023-04-27 13:30:00-04:00,0.657787867954795,0.35600360055457075,-1
2023-04-27 14:30:00-04:00,184.7899932861328,184.8950042724609,184.67999267578125,184.8249969482422,458483,0.0,0.0,0.0,GLD,yahoo_finance,2023-04-27 14:30:00-04:00,0.641003199986045,0.34681629139458314,-1
2023-04-27 15:30:00-04:00,184.82000732421875,184.8249969482422,184.6000061035156,184.72999572753903,492422,0.0,0.0,0.0,GLD,yahoo_finance,2023-04-27 15:30:00-04:00,0.643145969935828,0.34815459579418456,-1
2023-04-28 09:30:00-04:00,184.7899932861328,184.9199981689453,184.1699981689453,184.30999755859372,1565834,0.0,0.0,0.0,GLD,yahoo_finance,2023-04-28 09:30:00-04:00,0.6224321637834842,0.33770938746044293,1
2023-04-28 10:30:00-04:00,184.30999755859372,185.3800048828125,184.27999877929688,184.8800048828125,1245667,0.0,0.0,0.0,GLD,yahoo_finance,2023-04-28 10:30:00-04:00,0.6310043334960979,0.34130480140135455,-1
2023-04-28 11:30:00-04:00,184.8800048828125,185.1100006103516,184.8000030517578,185.0,474915,0.0,0.0,0.0,GLD,yahoo_finance,2023-04-28 11:30:00-04:00,0.5760040283203186,0.31135352882179385,-1
2023-04-28 12:30:00-04:00,184.99929809570312,185.27999877929688,184.8000030517578,184.91000366210935,817167,0.0,0.0,0.0,GLD,yahoo_finance,2023-04-28 12:30:00-04:00,0.5845685686383989,0.31613680009795225,-1
2023-04-28 13:30:00-04:00,184.9199981689453,185.00999450683597,184.83999633789065,184.90499877929688,555920,0.0,0.0,0.0,GLD,yahoo_finance,2023-04-28 13:30:00-04:00,0.5588476998465483,0.3022350415272388,-1
2023-04-28 14:30:00-04:00,184.8999938964844,184.9600067138672,184.6499938964844,184.77999877929688,727031,0.0,0.0,0.0,GLD,yahoo_finance,2023-04-28 14:30:00-04:00,0.5345633370535775,0.28929718615923655,-1
2023-04-28 15:30:00-04:00,184.7949981689453,184.8699951171875,184.69000244140625,184.8300018310547,823660,0.0,0.0,0.0,GLD,yahoo_finance,2023-04-28 15:30:00-04:00,0.5209917340959862,0.2818761721228585,-1
2023-05-01 09:30:00-04:00,186.0500030517578,186.22000122070312,184.38999938964844,184.75999450683597,3068325,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-01 09:30:00-04:00,0.5545632498604931,0.3001533158413115,-1
2023-05-01 10:30:00-04:00,184.77999877929688,184.8000030517578,184.08999633789065,184.2100067138672,976264,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-01 10:30:00-04:00,0.5588564191545758,0.30338005471257906,1
2023-05-01 11:30:00-04:00,184.22000122070312,184.44000244140625,183.97999572753903,184.16000366210935,775743,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-01 11:30:00-04:00,0.5610002790178571,0.3046265572665614,1
2023-05-01 12:30:00-04:00,184.16000366210935,184.3600006103516,183.96499633789065,184.3300018310547,678798,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-01 12:30:00-04:00,0.5363584245954242,0.290977279481078,1
2023-05-01 13:30:00-04:00,184.30999755859372,184.30999755859372,184.0496063232422,184.21499633789065,342431,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-01 13:30:00-04:00,0.5296728951590401,0.2875297373659548,1
2023-05-01 14:30:00-04:00,184.1999969482422,184.2899932861328,184.0500030517578,184.08009338378903,419401,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-01 14:30:00-04:00,0.5314570835658502,0.2887096990209659,1
2023-05-01 15:30:00-04:00,184.09500122070312,184.1100006103516,183.91000366210935,183.9499969482422,997499,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-01 15:30:00-04:00,0.5296718052455398,0.2879433618009643,1
2023-05-02 09:30:00-04:00,184.6499938964844,186.22999572753903,184.51499938964844,186.2100067138672,3753310,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-02 09:30:00-04:00,0.6389574323381717,0.3431380749155991,1
2023-05-02 10:30:00-04:00,186.23959350585935,187.0500030517578,186.20989990234372,186.8699951171875,3040380,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-02 10:30:00-04:00,0.6203929356166336,0.33199173319803466,1
2023-05-02 11:30:00-04:00,186.860107421875,187.63999938964844,186.74989318847656,187.38999938964844,2178732,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-02 11:30:00-04:00,0.6618292672293548,0.3531828109210799,1
2023-05-02 12:30:00-04:00,187.38999938964844,187.47999572753903,187.0500030517578,187.1499938964844,1078588,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-02 12:30:00-04:00,0.6582576206752232,0.35172730010310116,1
2023-05-02 13:30:00-04:00,187.13499450683597,187.26499938964844,186.8699951171875,187.25,636930,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-02 13:30:00-04:00,0.6743294852120536,0.36012255552045586,1
2023-05-02 14:30:00-04:00,187.2400054931641,187.41000366210935,187.125,187.2899932861328,1132388,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-02 14:30:00-04:00,0.6725431169782367,0.3590918581276027,1
2023-05-02 15:30:00-04:00,187.2899932861328,187.57000732421875,185.41079711914065,187.5500030517578,2538160,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-02 15:30:00-04:00,0.813915797642297,0.43397269229458896,1
2023-05-03 09:30:00-04:00,187.5,187.72000122070312,186.92999267578125,187.25,2416630,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-03 09:30:00-04:00,0.7396305629185248,0.39499629528359137,1
2023-05-03 10:30:00-04:00,187.25999450683597,188.3300018310547,187.19000244140625,188.1999969482422,1581664,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-03 10:30:00-04:00,0.7703443254743304,0.4093221774526312,1
2023-05-03 11:30:00-04:00,188.2100067138672,188.2700042724609,187.85499572753903,187.9700927734375,851088,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-03 11:30:00-04:00,0.7671301705496631,0.4081128860612384,1
2023-05-03 12:30:00-04:00,187.97999572753903,188.4499969482422,187.9550018310547,188.4199981689453,482732,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-03 12:30:00-04:00,0.7742723737444176,0.41092897848888227,1
2023-05-03 13:30:00-04:00,188.4250030517578,189.16000366210935,187.6300048828125,187.8699951171875,1468764,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-03 13:30:00-04:00,0.8635297502790138,0.45964218487383823,1
2023-05-03 14:30:00-04:00,187.8999938964844,188.4199981689453,187.3999938964844,188.2299041748047,1684170,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-03 14:30:00-04:00,0.9192450387137215,0.4883629106350924,1
2023-05-03 15:30:00-04:00,188.22999572753903,189.2050018310547,187.8300018310547,189.1100006103516,1714035,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-03 15:30:00-04:00,1.0031738281249898,0.5304710617562537,-1
2023-05-04 09:30:00-04:00,188.8600006103516,191.0500030517578,188.80999755859372,190.9199981689453,4076765,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-04 09:30:00-04:00,1.000317164829793,0.5239457230376733,-1
2023-05-04 10:30:00-04:00,190.92999267578125,191.3600006103516,189.8600006103516,190.30990600585935,3752576,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-04 10:30:00-04:00,1.0474526541573579,0.5503931330432733,-1
2023-05-04 11:30:00-04:00,190.30499267578125,190.8600006103516,190.210205078125,190.3300018310547,1580665,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-04 11:30:00-04:00,1.030287606375552,0.541316448517707,-1
2023-05-04 12:30:00-04:00,190.3300018310547,190.69000244140625,190.0500030517578,190.1999969482422,1090596,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-04 12:30:00-04:00,1.045288085937496,0.5495731349680005,-1
2023-05-04 13:30:00-04:00,190.19000244140625,190.3500061035156,189.94000244140625,190.1903076171875,1181351,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-04 13:30:00-04:00,1.0463594709123822,0.5501644558136373,-1
2023-05-04 14:30:00-04:00,190.1999969482422,190.5399932861328,190.1929931640625,190.38999938964844,1251238,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-04 14:30:00-04:00,1.0509796142578085,0.5520140856279401,-1
2023-05-04 15:30:00-04:00,190.3999938964844,190.50999450683597,190.2949981689453,190.4499969482422,1028481,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-04 15:30:00-04:00,0.9121071951729911,0.47892213693280905,-1
2023-05-05 09:30:00-04:00,186.55999755859372,186.91000366210935,185.7700042724609,186.6100006103516,5023067,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-05 09:30:00-04:00,1.1899632045200914,0.6376738656170831,1
2023-05-05 10:30:00-04:00,186.6100006103516,187.1499938964844,186.3500061035156,186.91000366210935,1968205,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-05 10:30:00-04:00,1.1656766619001178,0.6236566470820873,0
2023-05-05 11:30:00-04:00,186.8999938964844,187.3699951171875,186.77999877929688,187.1100006103516,1512052,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-05 11:30:00-04:00,1.1781757899693142,0.6296701331441998,0
2023-05-05 12:30:00-04:00,187.1199951171875,187.5800018310547,187.1199951171875,187.4199981689453,1190210,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-05 12:30:00-04:00,1.1763905116489997,0.6276760874731043,0
2023-05-05 13:30:00-04:00,187.41000366210935,187.44000244140625,187.1199951171875,187.2100067138672,699367,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-05 13:30:00-04:00,1.0899625505719928,0.5822138301815766,0
2023-05-05 14:30:00-04:00,187.1999969482422,187.50999450683597,187.05999755859372,187.43499755859372,915630,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-05 14:30:00-04:00,1.049247741699231,0.5597928643882141,0
2023-05-05 15:30:00-04:00,187.44000244140625,187.57000732421875,187.4199981689453,187.4600067138672,864735,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-05 15:30:00-04:00,0.9617483956473336,0.513041908248363,0
2023-05-08 09:30:00-04:00,187.82000732421875,188.17999267578125,187.4900054931641,188.08999633789065,1464660,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-08 09:30:00-04:00,0.8531755719866173,0.4535996536753324,-1
2023-05-08 10:30:00-04:00,188.0800018310547,188.42999267578125,187.9499969482422,188.33999633789065,1024799,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-08 10:30:00-04:00,0.7803181239536932,0.41431354949894256,-1
2023-05-08 11:30:00-04:00,188.3300018310547,188.6699981689453,188.2700042724609,188.3600006103516,960078,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-08 11:30:00-04:00,0.7624751499721084,0.40479674426705514,-1
2023-05-08 12:30:00-04:00,188.3500061035156,188.4600067138672,188.17999267578125,188.1999969482422,523767,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-08 12:30:00-04:00,0.7367619105747869,0.3914781734972118,-1
2023-05-08 13:30:00-04:00,188.1999969482422,188.1999969482422,187.7350006103516,187.9001007080078,866617,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-08 13:30:00-04:00,0.7406899588448762,0.3941934868868912,-1
2023-05-08 14:30:00-04:00,187.88999938964844,187.90499877929688,187.7400054931641,187.8600006103516,430006,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-08 14:30:00-04:00,0.7274976457868385,0.3872552131498031,-1
2023-05-08 15:30:00-04:00,187.8699951171875,187.8999938964844,187.69000244140625,187.7100067138672,572313,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-08 15:30:00-04:00,0.7271401541573742,0.387374209232105,1
2023-05-09 09:30:00-04:00,188.1199951171875,188.6699981689453,188.07000732421875,188.3300018310547,1954459,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-09 09:30:00-04:00,0.4614257812500061,0.24500917366524405,-1
2023-05-09 10:30:00-04:00,188.3300018310547,188.47000122070312,188.10499572753903,188.22999572753903,863660,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-09 10:30:00-04:00,0.43035561697824065,0.2286328570081763,1
2023-05-09 11:30:00-04:00,188.2400054931641,188.8699951171875,188.10499572753903,188.7700042724609,1073879,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-09 11:30:00-04:00,0.4428558349609436,0.2346007442590022,-1
2023-05-09 12:30:00-04:00,188.7749938964844,189.22999572753903,188.5500946044922,189.1199951171875,1009503,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-09 12:30:00-04:00,0.4578486851283543,0.24209427715173645,-1
2023-05-09 13:30:00-04:00,189.110107421875,189.3300018310547,189.07000732421875,189.2100067138672,748572,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-09 13:30:00-04:00,0.45356205531529625,0.23971356652462647,-1
2023-05-09 14:30:00-04:00,189.2100067138672,189.27999877929688,189.0,189.00999450683597,627531,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-09 14:30:00-04:00,0.4414193289620556,0.23354285053221918,-1
2023-05-09 15:30:00-04:00,189.00999450683597,189.0749969482422,188.97999572753903,189.00999450683597,657857,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-09 15:30:00-04:00,0.4374901907784639,0.23146405136932643,-1
2023-05-10 09:30:00-04:00,188.9750061035156,189.63999938964844,188.8112030029297,189.0,2429169,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-10 09:30:00-04:00,0.4452623639787987,0.23558855236973475,-1
2023-05-10 10:30:00-04:00,188.9900054931641,189.0500030517578,187.82000732421875,188.07000732421875,1572803,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-10 10:30:00-04:00,0.49883379255022725,0.26523835440186627,-1
2023-05-10 11:30:00-04:00,188.06500244140625,188.28500366210935,187.8600006103516,188.2301025390625,869634,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-10 11:30:00-04:00,0.5006201607840381,0.26596179571232337,-1
2023-05-10 12:30:00-04:00,188.22999572753903,188.69749450683597,188.1450042724609,188.6199951171875,582054,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-10 12:30:00-04:00,0.520082746233261,0.275730441998018,-1
2023-05-10 13:30:00-04:00,188.63499450683597,188.9199981689453,188.5800018310547,188.7250061035156,1250350,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-10 13:30:00-04:00,0.5111541748046916,0.2708460237242349,-1
2023-05-10 14:30:00-04:00,188.7250061035156,189.00999450683597,188.6199951171875,188.6707000732422,1159676,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-10 14:30:00-04:00,0.527226039341526,0.27944245669139733,-1
2023-05-10 15:30:00-04:00,188.6750030517578,188.75,188.5500030517578,188.72000122070312,1152541,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-10 15:30:00-04:00,0.5265121459960999,0.2789911734794647,-1
2023-05-11 09:30:00-04:00,188.44000244140625,188.80999755859372,186.8600006103516,187.30999755859372,2882343,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-11 09:30:00-04:00,0.5972268240792431,0.31884407232049666,-1
2023-05-11 10:30:00-04:00,187.3300018310547,187.88499450683597,187.3300018310547,187.5200042724609,971195,0.0,0.0,0.0,GLD,yahoo_finance,2023-05-11 10:30:00-04:00,0.6122262137276826,0.3264858147284043,-1
